id,name,email,phone,ltv,total_payments,successful_payments,failed_payments,segment,opted_out,created_at
CUST00430,Rakesh Pillai,rakesh.pillai430@yahoo.com,9504435133,67488.58,9,8,1,regular,False,2026-01-09 05:11:59
CUST00431,Sneha Joshi,sneha.joshi431@outlook.com,9622763616,36051.02,3,2,1,at_risk,False,2026-03-09 15:37:35
CUST00432,Arjun Bansal,arjun.bansal432@outlook.com,9327114760,40456.46,12,11,1,regular,False,2025-09-21 19:52:25
CUST00433,Deepak Chatterjee,deepak.chatterjee433@rediffmail.com,9614345062,40962.01,31,30,1,regular,True,2025-01-15 02:26:00
CUST00434,Ananya Kumar,ananya.kumar434@hotmail.com,9142080866,10140.28,8,5,3,at_risk,False,2025-07-06 02:10:42
CUST00435,Anjali Bose,anjali.bose435@gmail.com,9872608028,126769.43,10,10,0,regular,False,2025-04-30 06:27:47
CUST00436,Ananya Nair,ananya.nair436@rediffmail.com,9745145663,528719.99,118,113,5,high_value,False,2025-11-28 17:53:37
CUST00437,Rahul Malhotra,rahul.malhotra437@hotmail.com,9734147620,395837.38,36,35,1,high_value,False,2025-03-27 08:42:57
CUST00438,Rohan Menon,rohan.menon438@gmail.com,9290505619,99917.26,7,6,1,regular,False,2026-04-27 20:36:26
CUST00439,Deepak Chatterjee,deepak.chatterjee439@yahoo.com,9747975975,20156.03,32,29,3,regular,False,2026-07-12 04:42:36
CUST00440,Nisha Nair,nisha.nair440@rediffmail.com,9947778851,17268.12,6,4,2,at_risk,False,2025-12-30 20:56:54
CUST00441,Kavya Menon,kavya.menon441@hotmail.com,9538781057,20711.03,5,5,0,regular,False,2026-08-18 10:20:45
CUST00442,Saanvi Das,saanvi.das442@outlook.com,9538994061,40121.22,21,20,1,regular,False,2025-01-24 10:41:15
CUST00443,Nikhil Iyer,nikhil.iyer443@rediffmail.com,9910644910,91773.64,40,37,3,regular,False,2025-02-03 06:23:13
CUST00444,Priya Reddy,priya.reddy444@hotmail.com,9469749767,18934.54,7,3,4,at_risk,False,2026-01-02 07:44:24
CUST00445,Ananya Gupta,ananya.gupta445@yahoo.com,9645829727,63996.92,40,36,4,regular,False,2026-07-03 18:08:52
CUST00446,Pooja Bose,pooja.bose446@gmail.com,9963685029,244463.48,96,89,7,high_value,True,2026-01-10 10:29:54
CUST00447,Sai Menon,sai.menon447@gmail.com,9877920274,147978.25,38,36,2,regular,False,2026-06-28 17:37:07
CUST00448,Suresh Malhotra,suresh.malhotra448@gmail.com,9316581500,37576.55,19,13,6,at_risk,True,2024-12-20 05:24:42
CUST00449,Divya Das,divya.das449@yahoo.com,9760555221,24687.95,20,18,2,regular,False,2026-05-29 13:57:13
CUST00450,Sneha Joshi,sneha.joshi450@rediffmail.com,9535349662,87306.55,9,8,1,regular,False,2025-01-30 02:46:34
CUST00451,Amit Joshi,amit.joshi451@outlook.com,9342982954,45288.28,30,27,3,regular,False,2025-07-05 05:34:07
CUST00452,Reyansh Agarwal,reyansh.agarwal452@gmail.com,9640273782,143112.01,37,32,5,regular,False,2025-01-14 14:53:34
CUST00453,Vikram Desai,vikram.desai453@hotmail.com,9619293644,31511.56,17,9,8,at_risk,False,2026-07-28 06:27:08
CUST00454,Krishna Iyer,krishna.iyer454@gmail.com,9510892271,149245.74,19,17,2,regular,False,2025-08-29 05:11:41
CUST00455,Rakesh Sharma,rakesh.sharma455@outlook.com,9366564581,71860.98,26,25,1,regular,False,2025-04-25 12:34:21
CUST00456,Amit Rao,amit.rao456@hotmail.com,9388917924,117000.31,17,16,1,regular,False,2025-12-21 14:20:13
CUST00457,Saanvi Nair,saanvi.nair457@yahoo.com,9996510519,100417.6,14,12,2,regular,False,2026-06-06 06:03:46
CUST00458,Nikhil Sharma,nikhil.sharma458@hotmail.com,9145379683,17991.88,13,8,5,at_risk,False,2025-01-14 13:59:51
CUST00459,Suresh Singh,suresh.singh459@hotmail.com,9400933997,117522.02,13,13,0,regular,False,2025-04-23 04:18:41
CUST00460,Aditya Bansal,aditya.bansal460@outlook.com,9522750321,32156.64,17,8,9,at_risk,False,2025-05-11 12:30:27
CUST00461,Aarav Sharma,aarav.sharma461@yahoo.com,9507407714,62306.71,21,20,1,regular,False,2025-11-23 06:50:20
CUST00462,Nikhil Mehta,nikhil.mehta462@outlook.com,9297475805,47369.22,28,26,2,regular,False,2025-05-21 17:27:02
CUST00463,Anjali Kumar,anjali.kumar463@hotmail.com,9836599683,32983.07,22,19,3,regular,False,2025-07-31 16:51:42
CUST00464,Rohan Mishra,rohan.mishra464@yahoo.com,9607865951,11181.25,18,13,5,at_risk,False,2024-11-18 05:10:35
CUST00465,Rakesh Mishra,rakesh.mishra465@outlook.com,9943244821,52626.62,8,7,1,regular,False,2026-06-25 16:09:19
CUST00466,Priya Chopra,priya.chopra466@gmail.com,9583027931,53769.99,28,25,3,regular,False,2025-12-05 11:28:13
CUST00467,Vivaan Kapoor,vivaan.kapoor467@gmail.com,9476980538,38709.08,9,5,4,at_risk,False,2025-02-20 17:38:43
CUST00468,Kavya Joshi,kavya.joshi468@outlook.com,9822835305,120716.77,33,29,4,regular,False,2025-11-05 07:06:56
CUST00469,Rohan Singh,rohan.singh469@outlook.com,9552922001,94312.88,9,9,0,regular,False,2025-10-08 12:27:47
CUST00470,Kavya Das,kavya.das470@outlook.com,9750027161,55262.25,33,29,4,regular,False,2025-01-01 05:02:00
CUST00471,Vikram Kapoor,vikram.kapoor471@yahoo.com,9297446299,9376.4,10,6,4,at_risk,False,2024-09-07 21:05:06
CUST00472,Saanvi Singh,saanvi.singh472@rediffmail.com,9210605413,758915.88,80,73,7,high_value,True,2025-07-15 04:55:21
CUST00473,Sai Gupta,sai.gupta473@outlook.com,9763682156,105128.25,29,27,2,regular,False,2025-11-08 07:51:55
CUST00474,Ishaan Kumar,ishaan.kumar474@hotmail.com,9283188932,581306.94,61,53,8,high_value,False,2025-02-18 14:04:55
CUST00475,Manoj Malhotra,manoj.malhotra475@yahoo.com,9849066860,96808.02,34,31,3,regular,False,2025-01-25 08:09:47
CUST00476,Divya Bose,divya.bose476@hotmail.com,9432496317,7224.78,1,1,0,new,False,2025-08-16 08:59:32
CUST00477,Priya Kumar,priya.kumar477@outlook.com,9111334226,679996.86,37,35,2,high_value,False,2026-08-17 06:05:22
CUST00478,Deepak Reddy,deepak.reddy478@gmail.com,9922345794,58079.94,19,17,2,regular,False,2026-02-13 09:00:33
CUST00479,Manoj Kapoor,manoj.kapoor479@rediffmail.com,9368323917,115825.32,29,25,4,regular,False,2026-06-05 08:37:37
CUST00480,Anika Bansal,anika.bansal480@hotmail.com,9967126986,55342.47,39,34,5,regular,False,2026-06-16 17:21:32
CUST00481,Ishaan Reddy,ishaan.reddy481@gmail.com,9783858343,78859.74,36,34,2,regular,True,2026-07-06 04:31:21
CUST00482,Vivaan Singh,vivaan.singh482@gmail.com,9402918178,112975.47,5,5,0,regular,False,2025-04-07 16:05:33
CUST00483,Rahul Kapoor,rahul.kapoor483@outlook.com,9943666157,39928.72,17,9,8,at_risk,True,2026-06-04 18:40:52
CUST00484,Vihaan Iyer,vihaan.iyer484@rediffmail.com,9176648733,43608.49,21,18,3,regular,False,2026-04-23 14:56:09
CUST00485,Pooja Malhotra,pooja.malhotra485@yahoo.com,9892012381,2987.7,0,0,0,new,False,2025-04-28 09:49:57
CUST00486,Riya Mehta,riya.mehta486@yahoo.com,9775559969,116814.2,40,36,4,regular,False,2024-11-10 13:07:14
CUST00487,Aadhya Joshi,aadhya.joshi487@gmail.com,9815858075,34680.7,32,30,2,regular,False,2025-11-16 02:42:43
CUST00488,Krishna Desai,krishna.desai488@yahoo.com,9109588354,8716.16,3,2,1,new,False,2026-05-26 14:56:40
CUST00489,Ananya Chopra,ananya.chopra489@gmail.com,9836527450,141010.34,8,8,0,regular,False,2024-09-06 04:28:20
CUST00490,Reyansh Kumar,reyansh.kumar490@rediffmail.com,9349832483,92585.56,27,24,3,regular,False,2026-02-09 23:13:22
CUST00491,Pooja Joshi,pooja.joshi491@yahoo.com,9369183038,21985.57,17,10,7,at_risk,False,2025-04-11 17:05:26
CUST00492,Anjali Singh,anjali.singh492@hotmail.com,9473302105,80891.31,40,38,2,regular,False,2025-05-22 13:14:06
CUST00493,Priya Agarwal,priya.agarwal493@outlook.com,9587563596,564716.94,68,60,8,high_value,False,2024-11-29 10:44:40
CUST00494,Nikhil Nair,nikhil.nair494@outlook.com,9874171682,778656.05,69,66,3,high_value,False,2025-02-07 18:23:18
CUST00495,Nikhil Reddy,nikhil.reddy495@outlook.com,9540024260,34360.34,38,34,4,regular,True,2026-04-15 17:29:46
CUST00496,Aditya Rao,aditya.rao496@gmail.com,9621162378,24136.23,29,26,3,regular,False,2024-09-06 02:30:29
CUST00497,Priya Verma,priya.verma497@outlook.com,9336999287,29213.61,18,16,2,regular,False,2026-06-05 06:57:31
CUST00498,Vihaan Joshi,vihaan.joshi498@hotmail.com,9898302819,6239.3,2,1,1,new,True,2024-12-02 14:19:20
CUST00499,Divya Verma,divya.verma499@gmail.com,9995990847,142798.45,38,37,1,regular,False,2025-02-27 09:58:14
CUST00500,Aadhya Rao,aadhya.rao500@hotmail.com,9805315791,101292.26,16,15,1,regular,False,2026-05-09 00:44:55
CUST00501,Anjali Joshi,anjali.joshi501@rediffmail.com,9854357762,134767.12,15,13,2,regular,False,2025-03-27 11:42:42
CUST00502,Ananya Agarwal,ananya.agarwal502@hotmail.com,9575680693,13537.27,4,3,1,new,False,2025-08-10 08:59:14
CUST00503,Nisha Mishra,nisha.mishra503@outlook.com,9753278884,90931.41,29,26,3,regular,False,2025-12-08 10:53:33
CUST00504,Vikram Malhotra,vikram.malhotra504@rediffmail.com,9100210054,147784.34,6,5,1,regular,False,2025-10-20 23:45:40
CUST00505,Riya Nair,riya.nair505@yahoo.com,9438126323,684260.95,108,94,14,high_value,False,2025-03-20 03:44:42
CUST00506,Anjali Pillai,anjali.pillai506@yahoo.com,9201240032,381176.24,37,35,2,high_value,False,2025-12-13 15:31:01
CUST00507,Priya Reddy,priya.reddy507@gmail.com,9712555926,139324.63,9,8,1,regular,False,2026-03-01 06:13:21
CUST00508,Anjali Gupta,anjali.gupta508@hotmail.com,9789615654,115002.62,29,28,1,regular,True,2025-09-17 11:19:57
CUST00509,Nisha Kapoor,nisha.kapoor509@gmail.com,9927200028,104861.29,5,4,1,regular,False,2026-07-01 12:54:12
CUST00510,Divya Verma,divya.verma510@outlook.com,9679745130,62488.11,19,18,1,regular,False,2025-07-19 07:46:33
CUST00511,Varun Pillai,varun.pillai511@hotmail.com,9196725836,57671.79,30,29,1,regular,False,2025-04-25 03:11:41
CUST00512,Vihaan Agarwal,vihaan.agarwal512@rediffmail.com,9381919481,476185.03,119,106,13,high_value,False,2025-04-20 03:38:12
CUST00513,Aadhya Chopra,aadhya.chopra513@rediffmail.com,9800346424,92951.79,38,36,2,regular,True,2025-06-11 12:13:30
CUST00514,Anjali Patel,anjali.patel514@gmail.com,9821283444,67484.79,17,16,1,regular,False,2026-08-01 12:54:07
CUST00515,Ananya Joshi,ananya.joshi515@hotmail.com,9982169157,6633.15,1,1,0,new,False,2025-12-29 16:43:47
CUST00516,Sanjay Kumar,sanjay.kumar516@gmail.com,9220658235,51596.28,14,12,2,regular,False,2026-08-11 11:30:07
CUST00517,Krishna Reddy,krishna.reddy517@rediffmail.com,9605936741,285856.2,88,84,4,high_value,False,2025-12-04 04:01:08
CUST00518,Deepak Menon,deepak.menon518@yahoo.com,9846326954,22390.51,38,37,1,regular,False,2025-11-08 16:41:35
CUST00519,Nikhil Iyer,nikhil.iyer519@gmail.com,9599247875,21083.44,29,26,3,regular,False,2024-10-19 10:53:06
CUST00520,Reyansh Sharma,reyansh.sharma520@outlook.com,9797299908,147373.07,37,32,5,regular,False,2025-10-06 06:21:15
CUST00521,Varun Agarwal,varun.agarwal521@gmail.com,9300164147,145682.88,40,34,6,regular,True,2025-12-15 04:43:29
CUST00522,Riya Mehta,riya.mehta522@rediffmail.com,9522409833,22388.39,27,25,2,regular,False,2025-03-30 13:57:21
CUST00523,Vihaan Bose,vihaan.bose523@outlook.com,9515721250,33520.05,3,1,2,at_risk,False,2026-01-07 18:28:36
CUST00524,Rahul Desai,rahul.desai524@yahoo.com,9194269176,87693.32,19,18,1,regular,False,2025-06-15 12:37:36
CUST00525,Varun Mehta,varun.mehta525@rediffmail.com,9682219061,574107.22,94,86,8,high_value,False,2026-04-06 12:44:59
CUST00526,Divya Kumar,divya.kumar526@rediffmail.com,9926834891,756469.47,40,38,2,high_value,False,2026-04-26 17:17:46
CUST00527,Karan Kumar,karan.kumar527@gmail.com,9921879587,146476.48,31,29,2,regular,False,2024-11-11 14:01:53
CUST00528,Rohan Rao,rohan.rao528@gmail.com,9241246317,119118.17,22,20,2,regular,False,2024-12-23 15:32:48
CUST00529,Myra Chatterjee,myra.chatterjee529@gmail.com,9485753927,656887.06,37,34,3,high_value,False,2024-08-26 00:21:00
CUST00530,Sanjay Singh,sanjay.singh530@rediffmail.com,9627685695,41292.23,19,19,0,regular,False,2026-08-10 14:10:30
CUST00531,Meera Nair,meera.nair531@yahoo.com,9913656416,43020.17,33,29,4,regular,False,2025-09-27 07:20:29
CUST00532,Anika Kapoor,anika.kapoor532@rediffmail.com,9933454210,627965.66,68,60,8,high_value,False,2025-01-17 02:22:49
CUST00533,Rakesh Bansal,rakesh.bansal533@gmail.com,9659042709,446985.28,25,22,3,high_value,False,2025-02-21 09:35:47
CUST00534,Aditya Agarwal,aditya.agarwal534@rediffmail.com,9654186806,38690.73,9,6,3,at_risk,False,2025-10-18 13:35:25
CUST00535,Arun Singh,arun.singh535@rediffmail.com,9416130770,27091.07,38,33,5,regular,False,2024-11-02 07:33:16
CUST00536,Sai Mishra,sai.mishra536@hotmail.com,9221517071,96108.2,39,38,1,regular,False,2025-05-21 23:05:35
CUST00537,Diya Malhotra,diya.malhotra537@hotmail.com,9865185345,35889.2,5,3,2,at_risk,False,2024-08-27 18:01:45
CUST00538,Krishna Patel,krishna.patel538@gmail.com,9858305156,67182.64,38,34,4,regular,False,2025-03-20 01:42:55
CUST00539,Ananya Desai,ananya.desai539@hotmail.com,9508673666,261075.24,62,56,6,high_value,False,2026-03-25 18:05:51
CUST00540,Rohan Singh,rohan.singh540@gmail.com,9550522411,114921.03,33,31,2,regular,False,2026-04-13 16:36:52
CUST00541,Aarav Menon,aarav.menon541@outlook.com,9113107987,131203.44,39,34,5,regular,False,2025-04-07 15:20:21
CUST00542,Saanvi Pillai,saanvi.pillai542@rediffmail.com,9587197988,30322.64,5,5,0,regular,False,2024-11-29 01:06:44
CUST00543,Manoj Rao,manoj.rao543@gmail.com,9298470427,574629.97,24,23,1,high_value,True,2025-01-11 02:02:07
CUST00544,Riya Mehta,riya.mehta544@gmail.com,9152647028,795927.87,40,36,4,high_value,False,2024-09-16 02:20:17
CUST00545,Anjali Agarwal,anjali.agarwal545@yahoo.com,9588915267,66824.52,7,7,0,regular,False,2025-08-13 10:12:12
CUST00546,Arjun Kapoor,arjun.kapoor546@hotmail.com,9169713616,37490.95,22,21,1,regular,False,2026-01-23 16:23:20
CUST00547,Nikhil Verma,nikhil.verma547@gmail.com,9713500721,101767.22,10,9,1,regular,False,2024-09-01 13:32:38
CUST00548,Nisha Menon,nisha.menon548@outlook.com,9378807844,149353.16,27,23,4,regular,False,2025-04-04 05:04:42
CUST00549,Suresh Chopra,suresh.chopra549@yahoo.com,9754344451,57763.45,17,17,0,regular,True,2024-11-23 19:42:24
CUST00550,Saanvi Menon,saanvi.menon550@rediffmail.com,9544573290,377272.53,101,96,5,high_value,False,2024-09-18 13:44:47
CUST00551,Priya Patel,priya.patel551@outlook.com,9422427487,62110.1,5,5,0,regular,False,2025-07-16 03:17:11
CUST00552,Nikhil Sharma,nikhil.sharma552@yahoo.com,9308322646,63931.79,35,30,5,regular,False,2024-11-02 19:03:27
CUST00553,Deepak Kumar,deepak.kumar553@rediffmail.com,9676564508,21186.45,16,8,8,at_risk,True,2025-03-10 13:06:05
CUST00554,Anjali Mishra,anjali.mishra554@outlook.com,9696116984,47074.12,26,23,3,regular,False,2025-08-28 21:35:22
CUST00555,Rohan Iyer,rohan.iyer555@gmail.com,9464162131,9397.66,1,1,0,new,False,2024-12-24 19:44:45
CUST00556,Riya Das,riya.das556@outlook.com,9862184916,419015.22,83,72,11,high_value,False,2025-10-20 16:07:51
CUST00557,Divya Reddy,divya.reddy557@yahoo.com,9220507410,24861.35,17,15,2,regular,False,2026-07-31 06:25:37
CUST00558,Lakshmi Kumar,lakshmi.kumar558@yahoo.com,9465196671,10986.62,4,3,1,new,False,2026-05-17 05:12:28
CUST00559,Ishaan Rao,ishaan.rao559@gmail.com,9593243074,132425.33,12,12,0,regular,False,2024-09-21 02:21:46
CUST00560,Sai Mehta,sai.mehta560@rediffmail.com,9149542207,648017.12,115,108,7,high_value,False,2025-10-10 00:44:25
CUST00561,Saanvi Mehta,saanvi.mehta561@yahoo.com,9306744311,89195.85,33,29,4,regular,False,2026-03-17 14:02:14
CUST00562,Krishna Sharma,krishna.sharma562@hotmail.com,9700893588,46855.06,27,25,2,regular,False,2024-09-03 13:41:12
CUST00563,Anjali Nair,anjali.nair563@yahoo.com,9176496452,135991.6,39,36,3,regular,False,2025-04-30 22:09:47
CUST00564,Reyansh Desai,reyansh.desai564@gmail.com,9192470197,43267.79,33,30,3,regular,False,2026-02-04 04:34:36
CUST00565,Sai Malhotra,sai.malhotra565@hotmail.com,9241514106,671527.82,109,100,9,high_value,False,2024-09-24 00:32:15
CUST00566,Arun Chopra,arun.chopra566@yahoo.com,9340297471,732205.56,53,46,7,high_value,False,2024-09-08 11:58:24
CUST00567,Karan Malhotra,karan.malhotra567@rediffmail.com,9132495867,223376.59,81,75,6,high_value,False,2025-09-03 01:59:35
CUST00568,Anjali Kumar,anjali.kumar568@hotmail.com,9210522618,112855.5,11,10,1,regular,False,2025-10-20 04:36:12
CUST00569,Arun Desai,arun.desai569@hotmail.com,9543929865,51679.84,15,13,2,regular,False,2025-09-11 16:25:06
CUST00570,Shreya Kapoor,shreya.kapoor570@rediffmail.com,9709038381,24058.44,10,7,3,at_risk,False,2024-08-27 03:05:40
CUST00571,Suresh Gupta,suresh.gupta571@hotmail.com,9740031190,92161.4,33,32,1,regular,False,2026-06-15 02:13:05
CUST00572,Reyansh Chatterjee,reyansh.chatterjee572@hotmail.com,9928223643,16459.29,4,3,1,at_risk,False,2025-01-08 00:50:21
CUST00573,Aarav Kumar,aarav.kumar573@yahoo.com,9586377578,70697.75,33,32,1,regular,False,2025-10-05 13:05:14
CUST00574,Anjali Chatterjee,anjali.chatterjee574@outlook.com,9566784595,138965.33,10,9,1,regular,False,2025-03-21 09:17:02
CUST00575,Ishaan Reddy,ishaan.reddy575@gmail.com,9496450063,14518.49,0,0,0,new,False,2025-08-23 20:00:22
CUST00576,Kavya Sharma,kavya.sharma576@yahoo.com,9563550988,71254.88,25,22,3,regular,False,2025-06-06 04:09:11
CUST00577,Saanvi Chatterjee,saanvi.chatterjee577@yahoo.com,9609889300,511024.03,66,57,9,high_value,False,2024-10-08 19:25:45
CUST00578,Ishaan Sharma,ishaan.sharma578@gmail.com,9796202652,618870.5,82,73,9,high_value,False,2026-04-08 20:55:03
CUST00579,Ishaan Bose,ishaan.bose579@rediffmail.com,9589657032,29338.67,16,9,7,at_risk,False,2025-06-17 03:54:02
CUST00580,Vikram Desai,vikram.desai580@outlook.com,9342387465,98594.52,36,31,5,regular,False,2025-03-30 14:11:49
CUST00581,Meera Agarwal,meera.agarwal581@hotmail.com,9494031067,174612.27,81,72,9,high_value,False,2025-04-19 21:05:06
CUST00582,Rohan Mishra,rohan.mishra582@hotmail.com,9905931508,21272.77,5,3,2,at_risk,False,2025-12-17 06:47:55
CUST00583,Arjun Chatterjee,arjun.chatterjee583@hotmail.com,9956951458,99695.08,26,24,2,regular,True,2025-05-18 05:20:05
CUST00584,Deepak Pillai,deepak.pillai584@outlook.com,9552062605,147108.87,23,22,1,regular,True,2024-12-22 12:55:45
CUST00585,Anjali Iyer,anjali.iyer585@gmail.com,9775705787,41980.3,8,7,1,regular,False,2024-11-24 23:00:22
CUST00586,Kavya Chopra,kavya.chopra586@gmail.com,9236173369,130687.88,22,21,1,regular,False,2025-11-17 14:38:41
CUST00587,Aarav Mishra,aarav.mishra587@gmail.com,9748348443,96930.12,14,13,1,regular,False,2026-02-27 14:29:18
CUST00588,Anika Chopra,anika.chopra588@yahoo.com,9958319153,24301.77,10,9,1,regular,False,2026-03-21 05:56:36
CUST00589,Meera Desai,meera.desai589@yahoo.com,9809386103,102884.71,18,16,2,regular,False,2026-07-01 00:36:58
CUST00590,Priya Gupta,priya.gupta590@gmail.com,9279959558,81910.15,35,31,4,regular,False,2025-02-26 15:29:34
CUST00591,Pooja Chatterjee,pooja.chatterjee591@rediffmail.com,9609586681,88957.48,32,31,1,regular,False,2025-05-23 10:05:30
CUST00592,Karan Bansal,karan.bansal592@gmail.com,9204544138,9561.36,3,2,1,new,False,2025-11-19 11:48:16
CUST00593,Neha Iyer,neha.iyer593@gmail.com,9374173441,70849.99,20,18,2,regular,False,2026-02-07 05:04:09
CUST00594,Rahul Chatterjee,rahul.chatterjee594@yahoo.com,9436370919,107464.24,9,9,0,regular,False,2026-05-11 07:45:50
CUST00595,Amit Nair,amit.nair595@outlook.com,9370471388,23081.06,10,10,0,regular,False,2026-01-15 02:10:38
CUST00596,Krishna Das,krishna.das596@gmail.com,9192756659,9546.75,8,4,4,at_risk,False,2025-12-09 13:16:31
CUST00597,Arun Chatterjee,arun.chatterjee597@gmail.com,9785885348,149382.16,32,28,4,regular,False,2025-09-28 14:37:51
CUST00598,Ananya Patel,ananya.patel598@outlook.com,9934411164,402583.78,27,26,1,high_value,False,2026-02-24 07:57:33
CUST00599,Arjun Chopra,arjun.chopra599@yahoo.com,9755306663,103912.81,11,11,0,regular,False,2026-01-14 01:38:47
CUST00600,Reyansh Malhotra,reyansh.malhotra600@outlook.com,9210903699,195768.01,113,107,6,high_value,False,2025-04-03 18:34:50
CUST00601,Aarav Verma,aarav.verma601@rediffmail.com,9386083995,62878.01,30,27,3,regular,False,2025-04-10 06:35:30
CUST00602,Nisha Desai,nisha.desai602@gmail.com,9679958795,69975.1,35,34,1,regular,False,2025-08-23 11:51:36
CUST00603,Riya Desai,riya.desai603@gmail.com,9778897450,9706.12,2,2,0,new,False,2026-06-04 07:15:55
CUST00604,Kavya Bose,kavya.bose604@yahoo.com,9289642463,145776.68,17,16,1,regular,False,2026-05-08 01:02:24
CUST00605,Amit Chopra,amit.chopra605@gmail.com,9779454449,44630.38,7,7,0,regular,False,2024-12-26 15:19:02
CUST00606,Suresh Desai,suresh.desai606@gmail.com,9951197200,60005.01,39,33,6,regular,False,2026-08-09 22:39:05
CUST00607,Rahul Verma,rahul.verma607@outlook.com,9945870756,72716.02,18,16,2,regular,False,2025-05-13 04:27:52
CUST00608,Rohan Mishra,rohan.mishra608@hotmail.com,9350166446,553.17,1,1,0,new,True,2024-11-30 22:19:57
CUST00609,Anika Das,anika.das609@yahoo.com,9115424523,26494.54,24,21,3,regular,False,2024-12-08 17:47:08
CUST00610,Shreya Patel,shreya.patel610@gmail.com,9222599500,123892.78,19,18,1,regular,False,2025-09-14 09:21:48
CUST00611,Karan Gupta,karan.gupta611@hotmail.com,9686139340,693677.61,47,41,6,high_value,False,2025-09-16 21:41:54
CUST00612,Krishna Iyer,krishna.iyer612@yahoo.com,9913413214,110518.45,40,38,2,regular,False,2025-01-07 22:31:06
CUST00613,Ishaan Gupta,ishaan.gupta613@hotmail.com,9503867640,5547.06,18,13,5,at_risk,True,2026-05-26 00:16:14
CUST00614,Shreya Reddy,shreya.reddy614@rediffmail.com,9844643743,32039.69,7,5,2,at_risk,False,2025-03-08 07:36:03
CUST00615,Meera Nair,meera.nair615@yahoo.com,9755560172,97515.36,36,32,4,regular,False,2025-10-21 11:20:07
CUST00616,Meera Sharma,meera.sharma616@hotmail.com,9353015458,148258.46,11,10,1,regular,False,2025-02-19 05:31:16
CUST00617,Myra Malhotra,myra.malhotra617@yahoo.com,9396810789,223241.43,39,35,4,high_value,False,2025-04-27 05:53:10
CUST00618,Diya Singh,diya.singh618@gmail.com,9158011705,57058.39,32,30,2,regular,False,2025-05-18 22:25:23
CUST00619,Reyansh Mishra,reyansh.mishra619@gmail.com,9676986599,122113.96,36,33,3,regular,True,2025-12-28 07:48:17
CUST00620,Shreya Pillai,shreya.pillai620@outlook.com,9549968984,107990.83,25,24,1,regular,False,2026-01-04 20:25:47
CUST00621,Anika Mishra,anika.mishra621@rediffmail.com,9314700940,48686.16,35,32,3,regular,True,2025-06-05 18:43:23
CUST00622,Saanvi Menon,saanvi.menon622@rediffmail.com,9291191291,37732.6,17,15,2,regular,False,2026-01-30 11:46:15
CUST00623,Ishaan Verma,ishaan.verma623@hotmail.com,9164050550,34444.21,34,31,3,regular,False,2025-09-08 15:59:44
CUST00624,Kavya Menon,kavya.menon624@yahoo.com,9947769596,38346.6,8,5,3,at_risk,False,2026-01-02 20:51:06
CUST00625,Meera Bansal,meera.bansal625@rediffmail.com,9332403478,128808.57,22,22,0,regular,False,2025-12-16 14:58:37
CUST00626,Karan Kapoor,karan.kapoor626@hotmail.com,9338807279,25712.01,7,3,4,at_risk,False,2025-06-24 22:23:24
CUST00627,Aditya Chopra,aditya.chopra627@hotmail.com,9136099794,71261.62,11,10,1,regular,False,2025-01-31 23:32:52
CUST00628,Meera Rao,meera.rao628@yahoo.com,9484835170,104193.23,10,10,0,regular,False,2026-03-13 07:16:41
CUST00629,Anjali Mishra,anjali.mishra629@hotmail.com,9126213767,6956.41,1,1,0,new,False,2025-08-11 01:10:43
CUST00630,Arun Das,arun.das630@gmail.com,9773563645,730732.39,62,56,6,high_value,False,2025-11-22 01:41:59
CUST00631,Rakesh Pillai,rakesh.pillai631@yahoo.com,9945777677,100659.18,26,23,3,regular,True,2024-10-04 10:44:52
CUST00632,Vihaan Gupta,vihaan.gupta632@rediffmail.com,9492550199,25313.66,28,27,1,regular,False,2026-06-18 03:35:01
CUST00633,Saanvi Kumar,saanvi.kumar633@outlook.com,9356229918,104374.99,18,16,2,regular,False,2025-10-01 11:09:30
CUST00634,Neha Bansal,neha.bansal634@rediffmail.com,9397582542,392328.96,77,71,6,high_value,False,2026-04-22 06:52:55
CUST00635,Rakesh Chatterjee,rakesh.chatterjee635@hotmail.com,9413816461,67858.96,9,9,0,regular,False,2026-05-28 21:04:52
CUST00636,Sneha Singh,sneha.singh636@outlook.com,9182621546,329362.78,109,105,4,high_value,False,2026-01-28 05:02:33
CUST00637,Vivaan Reddy,vivaan.reddy637@rediffmail.com,9832725044,37163.56,27,25,2,regular,False,2026-08-04 13:23:11
CUST00638,Aadhya Patel,aadhya.patel638@gmail.com,9961129245,143168.33,26,24,2,regular,False,2024-11-02 12:07:11
CUST00639,Suresh Pillai,suresh.pillai639@hotmail.com,9688913795,59530.7,13,11,2,regular,False,2025-12-02 15:44:36
CUST00640,Deepak Joshi,deepak.joshi640@outlook.com,9926512485,10191.84,12,7,5,at_risk,False,2026-03-14 04:30:35
CUST00641,Kavya Singh,kavya.singh641@yahoo.com,9860328560,106626.28,14,13,1,regular,False,2025-10-05 03:04:56
CUST00642,Ishaan Malhotra,ishaan.malhotra642@outlook.com,9496932442,93123.34,7,6,1,regular,False,2026-03-27 10:25:22
CUST00643,Vikram Agarwal,vikram.agarwal643@yahoo.com,9672994767,139656.42,30,26,4,regular,False,2025-05-13 12:20:29
CUST00644,Rohan Sharma,rohan.sharma644@hotmail.com,9644826299,111708.68,35,30,5,regular,False,2025-01-15 18:38:42
